MA,FA,Cs,Pb,Sn,Other,I,Br,Gap,Po,ETL,HTL,Ne,Area,Add_O,Add_I,Add_H,Passivation,Step,Solvent,Coated1_v,Coated1_t,Coated2_v,Coated2_t,antisolvent,Anneal_T,Anneal_t,Jsc,Voc,FF,PCE
0,0,1.001275366,1.00022696,0,0,0.669103388,0.33493647,0.726527216,0.002559906,0.334019716,0.338617529,0.664963027,0.088155577,0.003032083,0,0.003065168,0.000780499,0.496541332,0.751052135,0.627309398,0.335961996,0,0.003090172,0.001588998,0.799172429,0.068513737,9.91,1.296,0.71,9.12
0,0.006369467,1.002777615,1.003466672,0,0.002090526,0.673383715,0.334141789,0.726711552,0,0.664815046,0.329693485,0.666292166,0.089192647,0,0,0.001028924,0.000844122,0.495523776,0.756051665,0.625494416,0.328927451,0,0,0,0.800796539,0.064512771,12.58,1.256,0.77,12.17
0,0,1.004677735,0.996819131,0.00252275,0.000260721,0.666621547,0.336489669,0.723615243,0,0.667158675,0.33192467,0.666770149,0.085906118,0,0.001212346,0,0.001266911,0.500169457,0.742069778,0.623567642,0.331924282,0,0.000790027,0.002381928,0.800143771,0.062554616,12.2,1.275,0.78,12
0.000688454,0.000320579,1.005178639,0.997779562,0,0,0.665730704,0.327376041,0.726219277,0,0.669356743,0.33929079,0.663411101,0.091035293,0.003134471,0,0,0,0.499199073,0.751120801,0.629293976,0.333305429,0.002696033,0,0,0.802101459,0.06349929,11.64,1.283,0.79,11.8
0,0,1.001797219,0,0.998980102,0,0.996776595,0,0.492555604,0,0.334311155,0.997322943,0.330925151,0.099410475,0.001715923,0.997482444,1.002487529,1.00609683,0.497674854,0.752227461,0.306518863,0.673663168,5.64E-06,0,0,0.293063457,0.226580369,24.06,0.2918,0.3402,2.39
0,0,0.999787696,0.005887654,0.997073731,0.003356818,0.999520882,0.002170438,0.476096706,0,0.331314776,0.997863664,0.331849805,0.094897053,0.00015964,1.000397713,0.998977135,0.999859527,0.496132617,0.751623949,0.312369676,0.668252351,0,0.002098786,0.002914703,0.285157844,0.229065229,12.14,0.2436,0.4144,1.23
0.001317549,0.996443836,0,0.001081437,1.003818016,0,0.99889973,0,0.529579336,0,0.331991933,1.002372646,0.333494492,0.093627541,0.000680106,0.998394247,1.001268213,0.99888598,0.498231629,0.755457567,0.318842253,0.664424027,0.00669156,0,0.003111914,0.286369028,0.22679884,17.17,0.3101,0.4595,2.45
0.004687084,1.001478675,0.0032812,0,1.003300114,0,1.001396736,0.002899716,0.549485692,1.00098215,0.997831153,0.6666319,0.663535561,0.01663029,0.994145088,0.00127683,1.004049584,0.998272459,0.498399973,0.49742459,0.624359855,0.997785449,0,0.000197238,0.801179456,0.193961882,0.115084958,19.4,0.494,0.64,6.1
0,0.997953567,0.001501668,0,0.998638913,0.003277879,0.998923444,0.000163612,0.546352969,1.00207928,1.000435318,0.666417479,0.665961798,0.015767222,1.005603706,4.15E-05,1.000951986,0.999002258,0.497888111,0.499006603,0.626057526,1.001584468,0,0.001529059,0.798267701,0.20179658,0.110002023,20,0.474,0.648,6.1
0.001188114,1.002931568,0.001697519,0.001658412,0.994277862,0,0.997563617,0,0.550668797,0.996107163,1.001882809,0.664941577,0.670878794,0.014446366,1.002069228,0.002630807,1.001685913,1.000683936,0.500965344,0.500236129,0.624797192,1.000119592,0,0.002644593,0.796500517,0.203122168,0.108805035,20.3,0.468,0.655,6.2
0.003402772,0.999523843,0.001122945,0,1.002658134,0,1.001378526,0,0.545287038,1.004732921,1.003557426,0.666260759,0.671644714,0.013721577,0.996087962,0.000150791,0.997700079,0.9959223,0.50128146,0.49718627,0.628035142,0.997873647,0,0.000956418,0.799304511,0.20459796,0.117594413,21.4,0.488,0.613,6.4
0.000178626,0.999454282,0,0,1.004686164,0.001943538,0.99992741,0.003194344,0.549303974,0.993356274,0.99659409,0.672033292,0.666728332,0.017353697,1.000806323,0,1.000926696,1.001127178,0.497048212,0.505471096,0.627657969,0.998665517,0.001031233,0,0.800023676,0.199178587,0.112292416,21.2,0.483,0.666,6.8
0.003802669,1.001022314,0,0,1.006175978,0,1.002513381,0,0.547088257,0.997275573,0.998575381,0.669453189,0.669136717,0.017124876,0.999003073,0.002430388,1.001450734,1.000398096,0.504534552,0.501928281,0.622497496,1.006213919,0,0,0.799617403,0.198573086,0.113086402,20.5,0.485,0.671,6.7
0.001194116,0.998550181,0.003266786,0.003042473,1.001485398,0,0.998072955,0.002873779,0.546206356,1.002030118,0.997049804,0.668203856,0.668621442,0.011295777,0.998223116,0.000534654,0.996742738,0.99444052,0.503518704,0.494634594,0.625572766,0.996718395,0.002531454,0.001821688,0.803499033,0.196836649,0.109319019,20.8,0.481,0.632,6.3
0,1.002132725,0.003339036,0.001250353,0.999011222,0.000263546,1.004119641,0,0.552658023,0.995649646,0.996883299,0.668663683,0.668113417,0.01745686,0.998002734,0,0.990855888,1.001711768,0.500666813,0.502586684,0.630228874,0.997209339,0,0,0.8015329,0.204337658,0.114280624,21.1,0.485,0.63,6.4
8.46E-05,1.005826719,0.005125548,0,1.001013911,0.000952873,1.003887432,0.002348494,0.5475591,0.99792113,0.994003952,0.665292492,0.667020351,0.020920444,0.991911241,0,0.999144082,0.998275937,0.500575707,0.494770133,0.626862582,0.999527715,0,0.00038138,0.798759861,0.200250492,0.110556833,20.4,0.483,0.634,6.3
0,0.992530226,0.003014306,0.000343748,1.00050021,0,1.001393271,0,0.548766148,0.997794636,0.995155992,0.668295581,0.669081578,0.01510393,1.001080669,0,1.00278535,0.99836301,0.500693805,0.501458922,0.61869529,0.999344895,0.002477925,0.001427868,0.801695409,0.202395498,0.110009832,20.7,0.492,0.644,6.6
0,1.002913465,0,0.000389739,0.999631192,0,0.99994961,0,0.548586685,0.999981307,0.996470885,0.671265187,0.66706148,0.018093144,0.999429482,0,1.000850945,1.000016326,0.496918407,0.509356105,0.620441641,1.000243692,0,0,0.798490651,0.199927613,0.109782602,20.9,0.488,0.693,7.1
0.002671987,1.00105659,0,0,0.996516503,0.000522341,0.992963165,0,0.547054518,1.001684514,0.993401282,0.667607258,0.670546911,0.017959799,0.997564826,0,1.000949786,1.004219647,0.49580994,0.500816274,0.622281648,1.001176843,0,0.004135185,0.796272549,0.201201771,0.116854361,19.7,0.49,0.648,6.2
0,0.995771932,0,0,1.00686545,0,0.994964983,0,0.546873923,0.997830252,1.002375039,0.668959256,0.671506704,0.019116136,1.002275276,0,1.003787507,1.000031701,0.501510376,0.49807184,0.627402889,1.000018113,0.001523362,0.003822285,0.799725635,0.198207132,0.114039165,19.5,0.497,0.678,6.6
0,1.000593596,0.005135806,0,0.997689704,0,0.997827927,0.001393468,0.548518212,0.99836819,0.992462115,0.669120803,0.664460449,0.018342747,0.99622081,0.000938844,1.001395021,1.004040623,0.50417689,0.494345342,0.626688743,0.99940414,0.000378867,0.001027129,0.806591383,0.203339452,0.117504977,20.3,0.489,0.686,6.8
0.000146781,0.99774649,0.002463884,0,0.994110744,0.001686326,1.001189583,0.000327332,0.538543905,1.000694327,1.00513169,0.663566194,0.664080249,0.020874787,0.998182703,8.55E-05,0.998863014,1.00038444,0.497925372,0.50391583,0.62258078,0.998270026,0.001706268,0.000583003,0.798019312,0.199470119,0.115124538,20.9,0.486,0.643,6.5
0,0.99970118,0.005760085,0,0.995134715,0.002367311,1.003246281,0,0.545686402,0.995642534,0.998562027,0.673235984,0.667561221,0.016918264,0.995456353,3.35E-05,0.998544553,1.002709897,0.500048158,0.504715793,0.620900727,1.001176259,0.003280037,0,0.799202217,0.197553664,0.111695614,19.8,0.471,0.68,6.3
0,0.999551984,0,0.000105375,1.00587693,0.001427412,0.996905999,0.008396435,0.542754121,0.999906827,1.000458481,0.671196027,0.669166801,0.019631914,0.996063782,0,0.999044638,1.000719322,0.495791,0.502737314,0.628740221,0.998041473,0,0,0.801769849,0.199268417,0.11146654,21.3,0.476,0.612,6.2
0,0.997306436,0,0,0.991130417,0.007769712,0.995967108,0,0.546936597,1.0002513,0.996268132,0.669445988,0.663654199,0.013859689,0.993002425,0,1.002977209,0.997613597,0.501751058,0.497871153,0.624655181,0.999147136,0.002032592,0,0.796927019,0.200505751,0.109728495,17.4,0.536,0.715,6.7
0.00295993,0.992822627,0,0,1.003832976,0.000359139,1.001612463,0.007564964,0.545937513,0.994512819,1.002944246,0.666536437,0.668865579,0.017871734,0.993204137,0,1.001663795,1.003068115,0.498651098,0.501766043,0.62237734,0.998420086,0,0,0.799155662,0.200964866,0.109822249,18,0.538,0.704,6.8
0.00317821,0.998542344,0,0.000866134,0.996012017,0.000932364,1.001255474,0,0.544502173,0.999893483,0.995823254,0.671356285,0.664107973,0.01637622,1.005906398,0.002669681,1.003075423,1.00043567,0.499617282,0.498590757,0.622193011,1.00127017,0.000141106,0.000980542,0.801984799,0.201887527,0.115582001,18,0.538,0.699,6.8
0.001612873,1.001274063,0,0.001961217,1.005221147,0.00554419,1.004651549,0.002891603,0.550867852,1.002163674,1.008603225,0.665229867,0.669432277,0.013820145,1.000655032,0,0.997355412,0.997713767,0.50292699,0.501182161,0.624656595,1.003718389,0.004776252,0.004512161,0.805955398,0.20230235,0.110894953,18,0.536,0.701,6.8
0,0.995169567,0.000644745,0,1.005482379,0.001121961,0.999130233,0.001584674,0.548606325,0.999479746,0.996670819,0.663378679,0.666735012,0.011297027,1.001237257,0.001983017,1.003526974,0.999946376,0.506776124,0.498835669,0.629371308,1.00079549,0.001508404,0,0.800536914,0.19830171,0.111108193,19,0.545,0.61,6.3
0,1.002095962,0,0.002127279,0.998534171,0,0.998842247,0,0.549932395,1.001237672,0.998064718,0.663579445,0.666906217,0.017633215,0.999783751,0.000659846,0.998812624,1.004296728,0.501386422,0.500350405,0.62725657,1.002188874,0,0.003183036,0.80332624,0.200295577,0.112546079,19,0.545,0.665,6.9
0,1.001036595,0.000177976,0,1.003082193,0.001468452,0.997592226,0.00136943,0.542392675,0.999509765,1.001301849,0.669833849,0.66667544,0.012008836,1.002111411,0,1.004078717,0.999576481,0.493727353,0.502473967,0.623601138,1.000234423,0.001023158,0,0.798488655,0.197066204,0.111910136,18.7,0.547,0.609,6.2
0,1.001536897,0.001230208,1.00011657,0,0.0024581,0.998472383,0.002830265,0.581600022,0.004717882,0.665392047,0.336153365,0.331176704,0.063033871,0,0,0,0.00041309,0.503718926,0.747405338,0.501046322,0.669954171,0.002072582,0,0.755212839,0.434760238,0.110240291,22.42,0.94,0.5844,12.31
9.03E-05,0.998452112,0,1.002040173,0,0.002528392,0.998836009,0,0.578483033,0.004814128,0.669563336,0.334043195,0.332680533,0.053053973,0,0,0.001218087,0,0.493863646,0.750377201,0.500931734,0.665807199,0,0.00139229,0.749029475,0.430766819,0.112817375,22.46,0.9,0.5556,11.31
0.002298201,0.953921512,0.045776628,1.000485567,0,0,1.001592171,0.001705176,0.57956821,0.003092304,0.66838032,0.331198913,0.328108424,0.059992741,0.000264799,0,0.000808186,0,0.495581162,0.74496097,0.497482497,0.666148922,0.004256389,0,0.74537168,0.426809055,0.116350347,21.66,0.94,0.6337,12.94
0.001051528,0.951067741,0.052848339,1.000353489,0.002880051,0.001980705,1.000375819,0.001937748,0.580459627,0,0.670166201,0.33128314,0.335214423,0.057648727,0.001985802,0,0.004891713,0.003216546,0.499720197,0.751654927,0.5018255,0.665145666,0,0.001837482,0.750102317,0.428472662,0.111385902,21.69,0.93,0.5852,11.79
0.001375534,0.902244584,0.100749186,1.000169045,0,0,1.004768408,0,0.592460337,0,0.666112778,0.335176365,0.334160869,0.052685189,0,0.00323483,0,0,0.502984703,0.748959886,0.493480369,0.674205984,0.002393787,0.005236304,0.752372835,0.424522524,0.113050299,21.8,0.99,0.7167,15.4
0,0.89761902,0.095425252,1.004949026,0,0,0.995774315,0,0.592482348,0,0.669700312,0.337082712,0.331116941,0.054797715,0,0,0,0.004939731,0.497192795,0.751903863,0.496489075,0.669484771,0,0.001765934,0.748345477,0.427628204,0.114938336,21.87,0.92,0.6769,13.69
0,0.850777842,0.154902074,1.001818492,0.002264712,0.004766748,1.001083028,0,0.595471003,0.005070455,0.663946679,0.328715302,0.339033724,0.055210009,0.003597553,0,0.003062804,0.000784938,0.49889727,0.749618652,0.499951576,0.663117474,0.0002066,0,0.751007541,0.286619535,0.110496222,21.55,1.01,0.7213,15.75
0.00092848,0.851660282,0.15004736,1.00115452,0.003487563,0,1.000816131,0,0.594001082,0.003075042,0.669840362,0.339121569,0.332154944,0.057198555,0,0.001455127,0,0.004780027,0.499680453,0.749132772,0.501790015,0.669204125,0.003282367,0.001898249,0.752072617,0.290781284,0.109367982,21.51,0.98,0.6439,13.55
0.000655779,0.800763735,0.201540105,1.000816385,0.001929351,0.000117375,0.999926263,0,0.602676052,7.87E-05,0.664483729,0.338197241,0.329478787,0.060602549,0.000459178,0,0.005758819,0,0.496219813,0.74825,0.497429712,0.67294684,0.002613382,0,0.752012575,0.284224499,0.111996921,21.73,1.03,0.7237,16.18
0.004753887,0.800932324,0.20000819,0.992521434,0.001864739,0,0.99415734,0,0.59620039,0,0.673570289,0.331503387,0.335823989,0.059878468,0.001495951,0,0.001391039,0,0.499176277,0.754114797,0.500300102,0.667398708,0,0,0.752495548,0.286932063,0.115196691,21.51,0.97,0.6442,13.45
0,0.747964676,0.245918879,1.000147381,0.004366005,0,1.004086411,0.000636332,0.59949261,0,0.667267249,0.341146852,0.337269078,0.056499166,9.90E-05,0.008790619,0,0.002647825,0.497360496,0.751318131,0.50285206,0.659477164,0,0,0.748052897,0.285026476,0.110459522,20.83,1.01,0.7463,15.68
0.003419309,0.752450702,0.247513689,0.996609162,0.003028243,0.001475786,1.002140075,0,0.599624142,0.000499483,0.667720239,0.334942291,0.338022945,0.054712454,0.001542567,0,0.003045953,0,0.49926588,0.755069945,0.496250675,0.668965572,0,0.005420497,0.752208246,0.282629252,0.10462833,20.74,0.99,0.6636,13.68
0,0.701402091,0.298774955,0.998098974,0,0,0.993821337,0,0.603653206,0,0.663068607,0.333787335,0.33326566,0.054489455,0.00441602,0.002285335,0,0,0.498237074,0.751119549,0.500885798,0.661551055,0.00572715,0,0.747699639,0.284228236,0.107933706,20.33,1.03,0.7248,15.21
0.004973273,0.698394897,0.30058785,1.005849942,0,0,1.000783544,0.00443021,0.602741707,0,0.663224783,0.333460549,0.329242528,0.059153885,0,0.004286139,0.002486269,0.006211339,0.496377813,0.752228767,0.50374745,0.660192546,0,0,0.75470359,0.285249389,0.109964959,20.46,1.02,0.662,13.81
0,0.79429495,0.196652158,0.994288554,0.003307442,0.002072338,0.999164107,0.000319131,0.60246361,0,0.667502178,0.336119693,0.33023699,0.059961381,0,1.000755388,0,0.996829333,0.495581383,0.748234589,0.507071141,0.667221567,0.003131733,0.004067536,0.743412095,0.28577603,0.108794201,21.65,1.03,0.7468,16.68
0,0.801507762,0.201332324,0.998169434,0.001566859,0.000548616,1.001286515,0.007262965,0.599464265,0.003406608,0.66471965,0.331813845,0.329672907,0.060268308,0.001017165,1.001471123,0,0.996935198,0.500920445,0.753967656,0.491957035,0.664438825,0.005503507,0,0.752746504,0.288565982,0.114863097,21.6,0.99,0.7254,15.56
0.997582465,0.000972614,0,1.000404732,0.003377715,0,1.001985348,0.005348393,0.607903811,0.000294866,0.332030687,0.333289311,0.334243462,0.075302932,0,0,0.004609517,0,0.500696722,0.248626669,0.626097156,0.333177139,0,0,0,0.288119081,0.113037169,12.88,0.622,0.3662,2.94
1.00547463,0.000454945,0.003454049,0.999143983,0.004289641,0,0.996011219,0,0.616490116,0,0.332024072,0.332988307,0.331159166,0.073005822,0.000526405,0,0,0.001718136,0.499540256,0.251379358,0.623262336,0.333923057,0.000564513,0.002675663,0,0,0.001225001,18.17,0.82,0.3329,4.74
1.001579249,0.001209336,0,1.002816685,0,0,0.998396609,0.000230191,0.60064047,0.001091478,0.329397819,0.335689692,0.334938946,0.08255669,0,0.002957926,0,0.997119285,0.500693118,0.25101138,0.623294261,0.332722805,0.000139881,0,0,0.285598064,0.108947057,17.57,0.698,0.4488,5.63
0.001494452,0.003305208,0.996153831,1.002715471,0,0.000641679,0.003249558,0.997535877,0.87886785,0.000280604,0.331631674,0.002613855,1.000430647,0.06056328,0.002361192,0.001222076,0,0,0.499385464,0.758383619,0.249964472,0.332931557,0,5.02E-05,0.000123565,0.715674091,0.061228919,3.62,1.28,0.73,3.37
0,0.004187173,1.002112018,1.004867904,0,0.000229586,0,0.999978148,0.88862141,0,0.330691005,0,0.999372403,0.060583326,0.000991573,0.001127192,0,0.003393191,0.496866645,0.749811795,0.249495564,0.334460449,0,0,0,0.714696969,0.051242103,6.89,1.49,0.79,8.11
0.003227681,0.000395068,0.999233863,0.997950419,1.55E-05,0,0,0.997830924,0.880569102,0.003215098,0.333251486,0.003697628,1.003506123,0.067646087,0.001215707,0,0.00148349,0,0.496952007,0.752962041,0.245920611,0.328293162,0,0.005077813,0.003873416,0.716584164,0.053286671,5.98,1.25,0.67,5.02
0,0,0.996015474,1.002780694,0,0,0.000166558,1.001198201,0.8718368,0,0.334411428,0,1.004600005,0.064211293,0,0,0.003154787,0.000565423,0.003316926,0.750095222,0.252121465,0.331769408,0.000889245,0,0.000154925,0.715260749,0.05798129,5.38,1.29,0.71,4.92
0,0,0.99402736,0.998786573,0,0.000847809,0.004734109,0.995957604,0.881526328,0,0.327323299,0.005282953,0.999325749,0.066719822,0,0,0,0,0,0.749239954,0.252014772,0.325227872,0.006001112,0,0.000662825,0.717018674,0.055169137,5.23,1.31,0.73,4.97
2.60E-05,0,1.001371833,0.998368563,0.001505159,0.002879483,0,1.003025696,0.876012939,0.005570899,0.331471219,0.005579214,0.99580862,0.062762712,0.000991204,0.006878312,0,0,0.004405641,0.749045404,0.244142459,0.333050518,0.000295392,0.004084865,0,0.711024479,0.056503579,5.38,1.3,0.65,4.54
0,0.001289452,0.999900364,1.00364601,0.000602892,0.003162812,0.00278619,0.998162817,0.877076028,0.004603164,0.32463141,0.002121317,0.995259679,0.05854842,0,0.000115392,0,0,0,0.749630119,0.249475536,0.334105895,0.001563047,0,0.001203023,0.716273924,0.053716769,5.01,1.33,0.69,4.59
0,0.001363243,1.00060553,1.002364219,0,0,0,0.9959947,0.873728871,0.000216117,0.331839478,0.002011436,1.004245101,0.068189909,0.000417154,0,0,0.003661178,0.501288761,0.753912288,0.253485117,0.335186743,0,0.000120602,0,0.715081906,0.055713312,6.98,1.42,0.77,7.58
0.002327078,0,1.00037817,0.993150316,0.003004723,0.001457566,0,0.999399554,0.874250388,0.004457934,0.336417735,0.001697884,0.997941397,0.060749149,0.002478437,0.000221883,0,0,0.500309863,0.748097326,0.24696852,0.331179324,8.33E-05,0,0,0.715101514,0.056470778,5.91,1.31,0.77,5.94
0,0.003965694,0.995315333,0.99528332,0.001454032,0,0,1.006875124,0.878879249,0,0.33404645,0,1.001040141,0.061107136,0,0,0,0.008729751,0.502714497,0.75111224,0.253121743,0.330405697,0,0.004172894,0,0.716246579,0.051566685,5.88,1.35,0.77,6.09
0.001777069,0,1.004554924,1.000356761,0.000745047,0.002883274,0,1.0040633,0.870831322,0,0.335672029,0.000819528,1.000088287,0.058482843,0,0,0,0.000984548,0.50528796,0.750893846,0.252377677,0.334129987,0.003331039,0,0,0.712298188,0.053919401,6.24,1.25,0.79,6.14
0.993374309,0,1.30E-05,0.749517961,0.248041255,0,0.99833595,0.003690519,0.449604864,0,1.002072913,0.666088535,0.663168824,0.06209095,0,0,0,1.001391987,1.002083623,0.747793428,0.621605031,0.333040506,0.662549657,0.500526583,0.004637479,0.342389425,0.228418784,20.29,0.944,0.7111,13.61
0.996662469,0,0.002752959,0.747676492,0.253838092,0.001614601,1.004421082,0.004743276,0.44984733,0,1.002399153,0.665906125,0.664077683,0.065768597,0.007393486,0.000858496,0,1.002676112,0.994293602,0.753596649,0.622108491,0.333076671,0.666704215,0.502157652,0,0.341729973,0.21797517,19.86,0.941,0.7102,13.3
1.001652622,0,0,0.753374767,0.245825208,0.002259627,1.003924147,0,0.442724973,0.003814848,0.998121943,0.668825951,0.664449042,0.058356947,0,0,0,1.006610056,1.000025964,0.749699945,0.623368761,0.332322783,0.665926853,0.501572563,0.000949754,0.344708059,0.221096372,20.65,0.9578,0.7416,14.67
0.999205134,0,0,0.750839273,0.254048707,0.002981993,0.996703439,0,0.449077114,0.004358442,1.001411165,0.663817684,0.669949695,0.060374043,0.003427916,0.000304586,0,1.002249942,0.99391376,0.755292806,0.626251423,0.334223902,0.672140142,0.49888293,0.000790513,0.349755439,0.222882103,20.24,0.9578,0.733,14.21
0.997541878,0.004103215,0,1.002257954,0.001788406,0,1.000847369,0,0.594906308,0.004305949,1.006178788,0.663413986,0.667998694,0.070912145,0,0,0.003172683,0,1.001319255,0.75177117,0.624564358,0.333565315,0.67265207,0.502736407,0.000113121,0.399795226,0.221673287,22.82,0.757,0.709,12.25
1.001957829,0,0,0.995078051,0,0,1.00314804,0.000766644,0.58953593,0,1.001802636,0.664863547,0.66854607,0.063574595,0.002081229,0.00187963,0,0.001156196,0.997691668,0.748671207,0.626043402,0.326405778,0.668479913,0.501252519,0,0.400020787,0.223834666,22.35,0.759,0.7448,12.63
1.002725999,0,0.001024426,0.999760857,0,0.006512315,1.003144609,0.001032599,0.596015379,0.00110546,0.997996183,0.662671874,0.667510402,0.065963588,0.00226775,0,0.002582862,0,0.99960654,0.751564509,0.62503434,0.337660991,0.669253518,0.50283755,0,0.399480593,0.221690395,23.87,0.7454,0.7474,13.3
0.998975872,0,0,0.997755398,0,0.002218007,0.999698657,0,0.587262196,0,0.996483142,0.665029521,0.665963776,0.063193728,0,0.001030295,0,0.000890722,1.001533626,0.750806619,0.629389327,0.331578113,0.66762503,0.497292894,0,0.397157923,0.2190421,23.8,0.7454,0.7856,13.93
1.001765681,0,0,1.001677447,0.001151331,0,1.006578838,0,0.605034602,0.999435422,1.000581059,0.663271286,0.667324331,0.074614893,1.000128731,0.004354206,0.000939909,0.000327605,0.499445243,1.002474979,0.125611592,0.170562398,0.665009252,0.748403203,0.696910664,0.288149574,0.108227077,19.6,0.92,0.78,14.07
0.997887547,0,0,0.749747955,0.250932224,0.003474958,0.998713458,0,0.525386526,0.999489683,1.002658494,0.668434657,0.666447402,0.073282892,1.004588513,0,0,0.002993311,0.499403884,0.997725895,0.124779122,0.166822887,0.667458929,0.753283882,0.703905959,0.292864667,0.106543738,22.44,0.82,0.78,14.35
1.00116363,0.000890757,0,0.500390756,0.499139178,0.004537801,0.99529085,0.000723853,0.487509424,1.001076462,0.998883418,0.663457711,0.662022725,0.067140601,0.996780257,0.005014976,0.001755187,0.002957862,0.5013809,1.005405831,0.123215783,0.163164708,0.669554858,0.750315235,0.701856137,0.285033354,0.114522484,11.07,0.52,0.64,3.68
0.999895265,0.004776513,0,0.248474242,0.747355972,0,0.999424494,0,0.479960366,1.000289401,0.998078932,0.667455241,0.666592201,0.074054008,1.004804051,0,0,0.001110503,0.506687339,0.995261154,0.123160825,0.163998308,0.667411846,0.751371298,0.699769496,0.284937293,0.112727117,11.12,0.36,0.59,2.36
0.9974067,0,0,0,0.991297539,0.000236512,0.998445148,0,0.509376461,0.990905384,0.998815221,0.667784228,0.665563502,0.072037751,1.004045469,0,0,0.001420092,0.497238948,0.999737189,0.127304318,0.165825277,0.664799074,0.751711304,0.69117256,0.285185848,0.116811253,4.52,0.15,0.38,0.26
0.748695938,0.249914557,0.00088375,0.748813788,0.246962511,0.001595688,1.002757111,0.003023509,0.512780021,1.001912862,1.00473012,0.667525503,0.668403112,0.074339751,1.001227624,0.007685887,0,0.000557116,0.50388336,0.997081905,0.12425561,0.167528003,0.667835413,0.750784891,0.703657708,0.2914042,0.110619178,22.52,0.8,0.77,13.87
0.494028117,0.503876849,0.00042742,0.747375595,0.25214112,0,1.002253143,0.000640075,0.510221328,0.998736549,1.001693837,0.673708933,0.668517059,0.074905236,0.997256645,0.004392356,0,0.003466983,0.498899078,1.00122588,0.128557584,0.16877099,0.671351011,0.751763404,0.697722997,0.281517216,0.10556137,23.03,0.78,0.79,14.19
0.253101364,0.750197592,0.002059966,0.746530719,0.251785074,0.00172999,0.997254759,0.001876736,0.50406711,1.005096766,0.997121799,0.666529097,0.667088203,0.074114354,0.997736673,0.000756505,0,0.004094449,0.500743752,0.999839641,0.131212416,0.169111624,0.667224693,0.747254736,0.694984743,0.287803708,0.112188214,16.55,0.7,0.65,7.53
0.002319893,1.001153518,0,0.752268247,0.249882071,0,0.998726451,0.001690587,0.497401635,0.995438658,1.002614398,0.664413823,0.660343376,0.071064073,0.994579366,0,0,0,0.503825473,0.994625037,0.122812435,0.165516632,0.667265181,0.74740229,0.704131083,0.283091404,0.110681433,18.08,0.75,0.54,7.32
0.89317959,0,0.099250199,1.000945013,0,0,0.994943885,0,0.611803354,1.001721869,1.000298625,0.666400257,0.666055155,0.078077561,0,0.995449454,1.002064113,1.002553529,0.50130254,0.999038471,0.124405103,0.166672848,0.672985713,0.664387259,0.496249316,0.286233175,0.112932975,18.57,1,0.744,13.81
0.902765698,0,0.097123009,0.746220563,0.252349476,0.000335762,1.00503515,0.004680663,0.526772757,1.000757714,0.996155316,0.666723882,0.6637195,0.069695684,0.000326571,1.000901338,0.99528325,0.997433106,0.503356785,0.996967278,0.122151314,0.17247113,0.668979638,0.667774073,0.400989256,0.281933114,0.109523483,22.8,0.84,0.76,14.55
0.899186609,0.003860111,0.099482711,0.499940729,0.498707769,0.002238106,0.999606651,0,0.48213013,1.001603886,1.000988891,0.67558654,0.668598752,0.074950702,0,1.004570129,0.995244126,0.999319869,0.503779691,0.999905143,0.125380009,0.166078437,0.66015112,0.669481742,0.298724461,0.285954105,0.11095892,23.32,0.7,0.617,10.07
0.902027625,0.000265767,0.095532037,0.249805121,0.748820946,0.008187715,1.000839405,0,0.476179897,1.000721684,1.008011542,0.668982425,0.666509287,0.071279738,0,0.998147242,1.006193777,0.992828377,0.498594708,1.006501026,0.128474742,0.174744826,0.665286775,0.6664162,0.202608989,0.288823951,0.107164277,21.84,0.48,0.609,6.38
0.898701449,0.003258308,0.099034538,0.006033266,1.002206338,0,0.995305271,0.003166501,0.532388149,0.999079298,0.998010166,0.664284706,0.662030069,0.068795677,0.00302549,0.996108083,1.003489733,0.99711783,0.495923935,1.003776895,0.125263534,0.166152879,0.666128135,0.665268189,0.097405854,0.286282363,0.111427147,4.53,0.2,0.364,0.33
0.998505417,0,0.001589659,0.00261855,0.995179534,0,1.006582168,0,0.506061201,1.001773439,1.005099389,0.667139072,0.659880703,0.07853815,0.001086501,0,0,0.002278874,0.501401167,0.996259588,0.122662834,0.17270174,0.661774879,0.665640819,0.301314363,0.283668021,0.107519374,18.65,0.62,0.55,6.36
0.795832709,0.002114204,0.195425468,0.499741105,0.50064883,0.00410429,1.003852147,0.001137481,0.504645008,1.006817661,1.0002759,0.669355587,0.667119858,0.065530539,0,1.003365927,0.998518474,0.999714604,0.497765183,1.005308488,0.128135807,0.167229576,0.668483715,0.67034408,0.297712193,0.289001785,0.11151806,20.58,0.6,0.607,7.5
0.701189203,0.002078126,0.299991256,0.498124708,0.502668797,0.005954228,1.003077975,0.000238659,0.507050097,1.002952983,0.998766126,0.6716632,0.664651841,0.070301926,0.000191394,1.002410462,1.002694268,1.002246075,0.500265342,0.998618997,0.121583441,0.168738106,0.664618417,0.667812695,0.296007602,0.287020672,0.107078873,14.96,0.39,0.504,2.94
0,0.001751582,1.005225481,0.993807591,0.003738322,0,0.662570244,0.335505947,0.721110598,0,0.997251803,0.99798168,0.665727544,0.056022147,0.002056285,0.000870938,0,0.000650499,0.505537478,0.750693158,0.121334871,0.05959651,0.506531156,0.500378933,0,0.458707457,0.0555966,25.45,1.14,0.8011,14.1
