MA,FA,Cs,Pb,Sn,Other,I,Br,Gap,Po,ETL,HTL,Ne,Area,Add_O,Add_I,Add_H,Passivation,Step,Solvent,Coated_v,Coated_t,Coated_1v,Coated_1t,Coated_2v,Coated_2t,antisolvent,Anneal_T,Anneal_t,Jsc,Voc,FF,PCE
0.16,0.79,0.05,0.664,0.336,0,0.826666667,0.173333333,0.524714829,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.444444444,0,0,0,0,0,0.285714286,0.333333333,0.818153846,0.501882058,0.893184489,0.641689916
0.16,0.79,0.05,0.664,0.336,0,0.826666667,0.173333333,0.524714829,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.444444444,0,0,0,0,0,0.285714286,0.333333333,0.813846154,0.495608532,0.886603995,0.628138701
0.16,0.79,0.05,0.58,0.42,0,0.826666667,0.173333333,0.513307985,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.444444444,0,0,0,0,0,0.285714286,0.333333333,0.796923077,0.464240903,0.81680376,0.528098844
0.16,0.79,0.05,0.58,0.42,0,0.826666667,0.173333333,0.513307985,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.444444444,0,0,0,0,0,0.285714286,0.333333333,0.791692308,0.451693852,0.769095182,0.48226385
0,0,1,1,0,0,0,1,0.874524715,0,0.333333333,0,1,0.085714286,0,0,0,0,0.5,0.25,0.25,0.333333333,0,0,0,0,0,0.714285714,0.055555556,0.227692308,0.777917189,0.857814336,0.267038661
0,0,1,1,0,0,0,1,0.874524715,0,0,0,1,0.085714286,0,0,0,0,0.5,0.25,0.25,0.333333333,0,0,0,0,0,0.714285714,0.055555556,0.156923077,0.82183187,0.634547591,0.14348346
0,0,1,1,0,0,0,1,0.874524715,0,0.333333333,0,1,0.085714286,0,0,0,0,0.5,0.25,0.125,0.333333333,0,0,0,0,0,0.714285714,0.055555556,0.236923077,0.715181932,0.611045828,0.183339976
0,0,1,1,0,0,0,1,0.874524715,0,0.333333333,0,1,0.085714286,0,0,0,0,0.5,0.25,0.375,0.333333333,0,0,0,0,0,0.714285714,0.055555556,0.196923077,0.746549561,0.787309048,0.203268234
0,0,1,1,1,0,1,0,0.646387833,0,0.333333333,0,1,0.714285714,0,0,0,0,0.5,0.25,0.25,0.333333333,0,0,0,0,0,0.2,0.333333333,0.214153846,0.790464241,0.669800235,0.199282583
0,0,1,1,0,0,0,1,0.878326996,0,0.333333333,0,1,0.064285714,0,0,0,0,1,0.25,0,0,0.333333333,0.5,0.333333333,0.6,0,0.714285714,0.055555556,0.213538462,0.848180678,0.875440658,0.278597051
0,0,1,0.9,0,0.1,0,1,0.870722433,0,0.333333333,0,1,0.064285714,0,0,0,1,1,0.25,0,0,0.333333333,0.5,0.333333333,0.6,0,0.714285714,0.055555556,0.228615385,0.898368883,0.8613396,0.310880829
0,0,1,0.8,0,0.2,0,1,0.844106464,0,0.333333333,0,1,0.064285714,0,0,0,1,1,0.25,0,0,0.333333333,0.5,0.333333333,0.6,0,0.714285714,0.055555556,0.228923077,0.946047679,0.875440658,0.333200478
0,0,1,0.7,0,0.3,0,1,0.83269962,0,0.333333333,0,1,0.064285714,0,0,0,1,1,0.25,0,0,0.333333333,0.5,0.333333333,0.6,0,0.714285714,0.055555556,0.229230769,0.963613551,0.942420682,0.366679952
0,0,1,0.9,0,0.1,0,1,0.817490494,0,0.333333333,0,1,0.064285714,0,0,0,1,1,0.25,0,0,0.333333333,0.5,0.333333333,0.6,0,0.714285714,0.055555556,0.148923077,0.951066499,0.895417156,0.222797927
0,0,1,0.9,0,0.1,0,1,0.798479087,0,0.333333333,0,1,0.064285714,0,0,0,1,1,0.25,0,0,0.333333333,0.5,0.333333333,0.6,0,0.714285714,0.055555556,0.085230769,0.936010038,0.813160987,0.113989637
0,0,1,0.9,0,0.1,0,1,0.855513308,0,0.333333333,0,1,0.064285714,0,0,0,1,1,0.25,0,0,0.333333333,0.5,0.333333333,0.6,0,0.714285714,0.055555556,0.230153846,1,1,0.404145078
0,0,1,1,0,0,0,1,0.882129278,0,0.333333333,0,1,0.064285714,0,0,0,0,1,0.25,0,0,0.333333333,0.5,0.333333333,0.6,0,0.714285714,0.055555556,0.212,0.859473024,0.902467685,0.288959745
0,0,1,0.97,0,0.03,0,1,0.870722433,0,0.333333333,0,1,0.064285714,0,0,0,1,1,0.25,0,0,0.333333333,0.5,0.333333333,0.6,0,0.714285714,0.055555556,0.216615385,0.90966123,0.907168038,0.313670785
0,0,1,0.97,0,0.03,0,1,0.863117871,0,0.333333333,0,1,0.064285714,0,0,0,1,1,0.25,0,0,0.333333333,0.5,0.333333333,0.6,0,0.714285714,0.055555556,0.232615385,0.922208281,0.935370153,0.352730171
0,0,1,0.97,0,0.03,0,1,0.851711027,0,0.333333333,0,1,0.064285714,0,0,0,1,1,0.25,0,0,0.333333333,0.5,0.333333333,0.6,0,0.714285714,0.055555556,0.237230769,0.966122961,0.952996475,0.383818254
0,0,1,0.96,0,0.04,0,1,0.866920152,0,0.333333333,0,1,0.064285714,0,0,0,1,1,0.25,0,0,0.333333333,0.5,0.333333333,0.6,0,0.714285714,0.055555556,0.232615385,0.95357591,0.933019976,0.363491431
0,0,1,1,0,0,0.666666667,0.333333333,0.72243346,0,0.333333333,1,0.333333333,0.113571429,0,0,0,0,1,0.75,0,0,0.166666667,0.166666667,0.666666667,0.6,0,0.285714286,0.055555556,0.412307692,0.603513174,0.702702703,0.306895177
0,0,1,0.99,0,0.01,0.666666667,0.333333333,0.72243346,0,0.333333333,1,0.333333333,0.113571429,0,0,0,1,1,0.75,0,0,0.166666667,0.166666667,0.666666667,0.6,0,0.285714286,0.055555556,0.44,0.588456713,0.730904818,0.330809087
0,0,1,0.98,0,0.02,0.666666667,0.333333333,0.707224335,0,0.333333333,1,0.333333333,0.113571429,0,0,0,1,1,0.75,0,0,0.166666667,0.166666667,0.666666667,0.6,0,0.285714286,0.055555556,0.470769231,0.654328733,0.821386604,0.438421682
0,0,1,0.97,0,0.03,0.666666667,0.333333333,0.72243346,0,0.333333333,1,0.333333333,0.113571429,0,0,0,1,1,0.75,0,0,0.166666667,0.166666667,0.666666667,0.6,0,0.285714286,0.055555556,0.436923077,0.62672522,0.813160987,0.390593862
0,0,1,0.95,0,0.05,0.666666667,0.333333333,0.711026616,0,0.333333333,1,0.333333333,0.113571429,0,0,0,1,1,0.75,0,0,0.166666667,0.166666667,0.666666667,0.6,0,0.285714286,0.055555556,0.344615385,0.581555834,0.720329025,0.255081706
0,0,1,1,0,0,0.333333333,0.666666667,0.790874525,0,1,1,0.333333333,0.064285714,0,0,0,0,0.5,0.5,0.3125,0.333333333,0,0,0,0,0,0.457142857,0.222222222,0.324923077,0.533249686,0.728554642,0.220007971
0,0,1,1,0,0,0.333333333,0.666666667,0.790874525,0,0,1,0.333333333,0.064285714,0,0,0,0,0.5,0.5,0.3125,0.333333333,0,0,0,0,0,0.457142857,0.222222222,0.256307692,0.294855709,0.387779083,0.051813472
0,0,1,1,0,0,0,1,0.88973384,0,0.333333333,0,1,0.064285714,0,0,0,0,0.5,0.75,0.25,0.333333333,0,0,0,0,0,0.714285714,0.111111111,0.225846154,0.784190715,0.740305523,0.231964926
0,0,1,1,0,0,0.333333333,0.666666667,0.72243346,0,0.333333333,0,1,0.064285714,0,0,0,0,0.5,0.75,0.25,0.333333333,0,0,0,0,0,1,0.111111111,0.379076923,0.677540778,0.728554642,0.328816261
0,0,1,0.9,0.1,0,0.333333333,0.666666667,0.680608365,0,0.333333333,0,1,0.064285714,0,0,0,0,0.5,0.75,0.25,0.333333333,0,0,0,0,0,1,0.111111111,0.44,0.790464241,0.740305523,0.451574332
0,0,1,1,0,0,0.666666667,0.333333333,0.718631179,0,0.333333333,0.333333333,0.333333333,0.114285714,0,0,0,0,1,0.5,0,0,0.166666667,0.166666667,0.5,0.6,0,0.8,0.111111111,0.386769231,0.702634881,0.851938895,0.406935034
0,0,1,0.95,0,0.05,0.666666667,0.333333333,0.730038023,0,0.333333333,0.333333333,0.333333333,0.114285714,0,0,0,1,1,0.75,0,0,0.166666667,0.166666667,0.5,0.6,0,0.8,0.111111111,0.450153846,0.767252196,0.900117509,0.546432842
0,1,0,1,0,0,1,0,0.574144487,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.646153846,0.608531995,0.764982374,0.53009167
0,0.95,0.05,1,0,0,1,0,0.577946768,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.655384615,0.627352572,0.809635723,0.585890793
0,0.9,0.1,1,0,0,1,0,0.581749049,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.664615385,0.646173149,0.847238543,0.637704265
0,0.85,0.15,1,0,0,1,0,0.581749049,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.633846154,0.614805521,0.783783784,0.538062973
0,0.8,0.2,1,0,0,1,0,0.581749049,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.476923077,0.489335006,0.507638073,0.211239538
0,1,0,1,0,0,1,0,0.574144487,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.701538462,0.639899624,0.788484136,0.621761658
0,1,0,1,0,0,1,0,0.574144487,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.704615385,0.658720201,0.822561692,0.669589478
0,1,0,1,0,0,1,0,0.574144487,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.698461538,0.639899624,0.810810811,0.637704265
0,1,0,1,0,0,1,0,0.574144487,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.686153846,0.627352572,0.814336075,0.613790355
0,1,0,1,0,0,1,0,0.574144487,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.692307692,0.646173149,0.822561692,0.645675568
0,1,0,1,0,0,1,0,0.574144487,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.692307692,0.639899624,0.827262045,0.641689916
0,1,0,1,0,0,1,0,0.574144487,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.689230769,0.639899624,0.820211516,0.633718613
0,1,0,1,0,0,1,0,0.574144487,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.692307692,0.639899624,0.813160987,0.629732961
0,1,0,1,0,0,1,0,0.574144487,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.698461538,0.639899624,0.834312573,0.657632523
0,1,0,1,0,0,1,0,0.574144487,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.707692308,0.646173149,0.802585194,0.641689916
0,1,0,1,0,0,1,0,0.574144487,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.723076923,0.652446675,0.797884841,0.661618175
0,1,0,1,0,0,1,0,0.574144487,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.701538462,0.652446675,0.84253819,0.681546433
0,1,0,1,0,0,1,0,0.574144487,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.707692308,0.658720201,0.847238543,0.693503388
0,1,0,1,0,0,1,0,0.574144487,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.710769231,0.658720201,0.810810811,0.665603826
0,1,0,1,0,0,1,0,0.574144487,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.713846154,0.652446675,0.776733255,0.633718613
0,1,0,1,0,0,1,0,0.574144487,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.692307692,0.646173149,0.829612221,0.653646871
0,1,0,1,0,0,1,0,0.574144487,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.692307692,0.664993726,0.858989424,0.697489039
0,1,0,1,0,0,1,0,0.574144487,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.698461538,0.646173149,0.851938895,0.677560781
0,1,0,1,0,0,1,0,0.574144487,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.68,0.627352572,0.802585194,0.6018334
0,1,0,1,0,0,1,0,0.574144487,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.68,0.621079046,0.810810811,0.605819051
0,1,0,1,0,0,1,0,0.574144487,0,0.333333333,0.333333333,0.666666667,0.089285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0.5,0.428571429,0.055555556,0.698461538,0.646173149,0.849588719,0.677560781
0,0,1,1,0,0,1,0,0.633079848,0,0.333333333,0.333333333,0.333333333,0.064285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0,0.514285714,0.1,0.623384615,0.691342535,0.947121034,0.716620167
0,0,1,1,0,0,1,0,0.633079848,0,0.333333333,0.333333333,0.333333333,0.064285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0,0.514285714,0.1,0.623692308,0.639272271,0.839012926,0.587883619
0,0,1,0.975,0,0.025,1,0,0.636121673,0,0.333333333,0.333333333,0.333333333,0.064285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0,0.514285714,0.1,0.626153846,0.707026349,0.945945946,0.73535273
0,0,1,0.975,0,0.025,1,0,0.636121673,0,0.333333333,0.333333333,0.333333333,0.064285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0,0.514285714,0.1,0.626461538,0.596612296,0.739130435,0.485850937
0,0,1,0.95,0,0.05,1,0,0.638403042,0,0.333333333,0.333333333,0.333333333,0.064285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0,0.514285714,0.1,0.622153846,0.730865747,0.96827262,0.777999203
0,0,1,0.95,0,0.05,1,0,0.638403042,0,0.333333333,0.333333333,0.333333333,0.064285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0,0.514285714,0.1,0.624615385,0.687578419,0.843713278,0.636907134
0,0,1,0.925,0,0.075,1,0,0.645627376,0,0.333333333,0.333333333,0.333333333,0.064285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0,0.514285714,0.1,0.615076923,0.71455458,0.970622797,0.749302511
0,0,1,0.925,0,0.075,1,0,0.645627376,0,0.333333333,0.333333333,0.333333333,0.064285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0,0.514285714,0.1,0.616307692,0.69510665,0.726204465,0.546831407
0,0,1,0.9,0,0.1,1,0,0.645627376,0,0.333333333,0.333333333,0.333333333,0.064285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0,0.514285714,0.1,0.607384615,0.700752823,0.967097532,0.72299721
0,0,1,0.9,0,0.1,1,0,0.645627376,0,0.333333333,0.333333333,0.333333333,0.064285714,0,0,0,0,0.5,0.75,0.5,0.333333333,0,0,0,0,0,0.514285714,0.1,0.607692308,0.668757842,0.669800235,0.478278198
0.17,0.78,0.05,1,0,0,0.83,0.17,0.619771863,0,0.333333333,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0,0,0.166666667,0.166666667,1,0.4,0.01,0.285714286,0.666666667,0.698461538,0.695734003,0.869565217,0.741331208
0.17,0.78,0.05,1,0,0,0.83,0.17,0.619771863,0,0.333333333,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0,0,0.166666667,0.166666667,1,0.4,0.01,0.285714286,0.666666667,0.698461538,0.686951066,0.846063455,0.705460343
0.17,0.73,0.1,1,0,0,0.83,0.17,0.619771863,0,0.333333333,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0,0,0.166666667,0.166666667,1,0.4,0.01,0.285714286,0.666666667,0.673846154,0.702634881,0.89306698,0.741331208
0.17,0.73,0.1,1,0,0,0.83,0.17,0.619771863,0,0.333333333,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0,0,0.166666667,0.166666667,1,0.4,0.01,0.285714286,0.666666667,0.676923077,0.708908407,0.904817861,0.761259466
0.17,0.68,0.15,1,0,0,0.83,0.17,0.631178707,0,0.333333333,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0,0,0.166666667,0.166666667,1,0.4,0.01,0.285714286,0.666666667,0.596923077,0.682559598,0.810810811,0.581905141
0.17,0.68,0.15,1,0,0,0.83,0.17,0.631178707,0,0.333333333,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0,0,0.166666667,0.166666667,1,0.4,0.01,0.285714286,0.666666667,0.615384615,0.711417817,0.752056404,0.57791949
0.25,0.75,0,1,0,0,0.33,0.17,0.615969582,0,0.333333333,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0,0,0.166666667,0.166666667,1,0.4,0.01,0.285714286,0.666666667,0.572307692,0.56838143,0.705052879,0.402550817
0.2,0.75,0.05,1,0,0,0.83,0.17,0.619771863,0,0.333333333,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0,0,0.166666667,0.166666667,1,0.4,0.01,0.285714286,0.666666667,0.550769231,0.572772898,0.611045828,0.338780391
0.15,0.75,0.1,1,0,0,0.83,0.17,0.619771863,0,0.333333333,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0,0,0.166666667,0.166666667,1,0.4,0.01,0.285714286,0.666666667,0.636923077,0.658092848,0.881316099,0.64966122
0.15,0.75,0.1,1,0,0,0.83,0.17,0.619771863,0,0.333333333,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0,0,0.166666667,0.166666667,1,0.4,0.01,0.285714286,0.666666667,0.646153846,0.675031368,0.775558167,0.593862096
0.1,0.75,0.15,1,0,0,0.83,0.17,0.631178707,0,0.333333333,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0,0,0.166666667,0.166666667,1,0.4,0.01,0.285714286,0.666666667,0.649230769,0.664993726,0.881316099,0.669589478
0.1,0.75,0.15,1,0,0,0.83,0.17,0.631178707,0,0.333333333,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0,0,0.166666667,0.166666667,1,0.4,0.01,0.285714286,0.666666667,0.643076923,0.658720201,0.857814336,0.637704265
0.12,0.83,0.05,1,0,0,0.83,0.17,0.619771863,0,0.333333333,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0,0,0.166666667,0.166666667,1,0.4,0.01,0.285714286,0.666666667,0.624615385,0.685069009,0.822561692,0.617776006
0.12,0.83,0.05,1,0,0,0.83,0.17,0.619771863,0,0.333333333,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0,0,0.166666667,0.166666667,1,0.4,0.01,0.285714286,0.666666667,0.596923077,0.654956085,0.846063455,0.581905141
0.07,0.83,0.1,1,0,0,0.83,0.17,0.619771863,0,0.333333333,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0,0,0.166666667,0.166666667,1,0.4,0.01,0.285714286,0.666666667,0.646153846,0.671894605,0.846063455,0.645675568
0.07,0.83,0.1,1,0,0,0.83,0.17,0.619771863,0,0.333333333,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0,0,0.166666667,0.166666667,1,0.4,0.01,0.285714286,0.666666667,0.643076923,0.676286073,0.846063455,0.645675568
0,0.83,0.17,1,0,0,0.6,0.4,0.661596958,0,0.666666667,0.333333333,0.666666667,0.065642857,0,0,0,0,0.5,0.25,0.25,0.5,0,0,0,0,0,0.528571429,1,0.596923077,0.752823087,0.882491187,0.681546433
0,0.83,0.17,1,0,0,0.6,0.4,0.661596958,0,0.666666667,0.333333333,0.333333333,0.065642857,0,0,0,0,0.5,0.25,0.25,0.5,0,0,0,0,0,0.528571429,1,0.612307692,0.690087829,0.830787309,0.6018334
0.15,0.85,0.05,1,0,0,0.85,0.15,0.6121673,1,0.666666667,0.333333333,0.666666667,0.072857143,0,1,1,0,1,0.5,0,0,0.166666667,0.166666667,0.833333333,0.6,0.2,0.285714286,0.666666667,0.713538462,0.695734003,0.734312573,0.640494221
0.1425,0.8475,0.05,1,0,0,0.15,0.85,0.615969582,1,0.666666667,0.333333333,0.666666667,0.072857143,0,1,1,0,1,0.5,0,0,0.166666667,0.166666667,0.833333333,0.6,0.2,0.285714286,0.666666667,0.725230769,0.702007528,0.892361927,0.798326026
0.135,0.765,0.1,1,0,0,0.15,0.85,0.619771863,1,0.666666667,0.333333333,0.666666667,0.072857143,0,1,1,0,1,0.5,0,0,0.166666667,0.166666667,0.833333333,0.6,0.2,0.285714286,0.666666667,0.686769231,0.687578419,0.716216216,0.603826226
0.2,0.8,0,0.5,0.5,0,1,0,0.479087452,1,1,1,0.666666667,0.075,0,1,1,1,0.5,0.5,0.625,0.111111111,0,0,0,0,0,0.285714286,0.077777778,0.947692308,0.495608532,0.829612221,0.685532084
0.2,0.8,0,0.5,0.5,0,1,0,0.479087452,1,1,1,0.666666667,0.075,0,1,1,1,0.5,0.5,0.625,0.111111111,0,0,0,0,0,0.285714286,0.077777778,0.950769231,0.483061481,0.743830787,0.605819051
0.0195,0.078,0.025,0.5,0.5,0,1,0,0.479087452,1,1,1,0.666666667,0.075,0,1,1,1,0.5,0.5,0.625,0.111111111,0,0,0,0,0,0.285714286,0.077777778,1,0.489335006,0.843713278,0.725388601
0.0195,0.078,0.025,0.5,0.5,0,1,0,0.479087452,1,1,1,0.666666667,0.075,0,1,1,1,0.5,0.5,0.625,0.111111111,0,0,0,0,0,0.285714286,0.077777778,1,0.483061481,0.781433608,0.665603826
0,0,1,1,0,0,0.666666667,0.333333333,0.730038023,0,0.333333333,0.333333333,0.333333333,0.107142857,0,0,0,0,0.5,0.25,0.1875,0.444444444,0,0,0,0,0,0.8,0.111111111,0.339384615,0.677540778,0.775558167,0.310880829
0,0,1,1,0,0,0.666666667,0.333333333,0.730038023,0,0.333333333,0.333333333,0.333333333,0.107142857,0,0,0,0,0.5,0.25,0.1875,0.444444444,0,0,0,0,0,0.8,0.111111111,0.355076923,0.696361355,0.810810811,0.354722997
0,0,1,1,0,0,0.666666667,0.333333333,0.730038023,0,0.333333333,0.333333333,0.333333333,0.107142857,0,0,0,0,0.5,0.25,0.1875,0.444444444,0,0,0,0,0,0.8,0.111111111,0.333230769,0.708908407,0.834312573,0.338780391
0,0,1,1,0,0,0.666666667,0.333333333,0.730038023,0,0.333333333,0.333333333,0.333333333,0.107142857,0,0,0,0,0.5,0.25,0.1875,0.444444444,0,0,0,0,0,0.8,0.111111111,0.335384615,0.708908407,0.846063455,0.354722997
0,0,1,1,0,0,0.666666667,0.333333333,0.730038023,0,0.333333333,0.333333333,0.333333333,0.107142857,0,0,0,0,0.5,0.25,0.1875,0.444444444,0,0,0,0,0,0.8,0.111111111,0.295384615,0.765370138,0.869565217,0.342766042
0,0,1,1,0,0,0.666666667,0.333333333,0.730038023,0,0.333333333,0.333333333,0.333333333,0.107142857,0,0,0,0,0.5,0.25,0.1875,0.444444444,0,0,0,0,0,0.8,0.111111111,0.293538462,0.777917189,0.810810811,0.326823436
0,0,1,1,0,0,0.666666667,0.333333333,0.730038023,0,0.333333333,0.333333333,0.333333333,0.107142857,0,0,0,0,0.5,0.25,0.1875,0.444444444,0,0,0,0,0,0.8,0.111111111,0.298461538,0.759096612,0.846063455,0.338780391
0,0,1,1,0,0,0.666666667,0.333333333,0.730038023,0,0.333333333,0.333333333,0.333333333,0.107142857,0,0,0,0,0.5,0.25,0.1875,0.444444444,0,0,0,0,0,0.8,0.111111111,0.324615385,0.683814304,0.822561692,0.318852132
0,0,1,1,0,0,0.666666667,0.333333333,0.730038023,0,0.333333333,0.333333333,0.333333333,0.107142857,0,0,0,0,0.5,0.25,0.1875,0.444444444,0,0,0,0,0,0.8,0.111111111,0.328615385,0.759096612,0.846063455,0.370665604
0,0,1,1,0,0,0.666666667,0.333333333,0.730038023,0,0.333333333,0.333333333,0.333333333,0.107142857,0,0,0,0,0.5,0.25,0.1875,0.444444444,0,0,0,0,0,0.8,0.111111111,0.332615385,0.759096612,0.857814336,0.378636907
0,0,1,1,0,0,0.666666667,0.333333333,0.730038023,0,0.333333333,0.333333333,0.333333333,0.107142857,0,0,0,0,0.5,0.25,0.1875,0.444444444,0,0,0,0,0,0.8,0.111111111,0.297230769,0.740276035,0.787309048,0.302909526
0,0,1,1,0,0,0.666666667,0.333333333,0.730038023,0,0.333333333,0.333333333,0.333333333,0.107142857,0,0,0,0,0.5,0.25,0.1875,0.444444444,0,0,0,0,0,0.8,0.111111111,0.305230769,0.740276035,0.799059929,0.318852132
0,0,1,1,0,0,0.666666667,0.333333333,0.730038023,0,0.333333333,0.333333333,0.333333333,0.107142857,0,0,0,0,0.5,0.25,0.1875,0.444444444,0,0,0,0,0,0.8,0.111111111,0.268615385,0.727728984,0.705052879,0.243124751
0,0,1,1,0,0,0.666666667,0.333333333,0.730038023,0,0.333333333,0.333333333,0.333333333,0.107142857,0,0,0,0,0.5,0.25,0.1875,0.444444444,0,0,0,0,0,0.8,0.111111111,0.272,0.752823087,0.728554642,0.263053009
0,0,1,1,0,0,0.666666667,0.333333333,0.730038023,0,0.333333333,0.333333333,0.333333333,0.107142857,0,0,0,0,0.5,0.25,0.1875,0.444444444,0,0,0,0,0,0.8,0.111111111,0.286769231,0.740276035,0.834312573,0.314866481
0,0,1,1,0,0,0.666666667,0.333333333,0.730038023,0,0.333333333,0.333333333,0.333333333,0.107142857,0,0,0,0,0.5,0.25,0.1875,0.444444444,0,0,0,0,0,0.8,0.111111111,0.310153846,0.734002509,0.787309048,0.318852132
