,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1107,0.03144803047180176,0.04884253418519458,0.03114633560180664,0.05573219848448422,poisson,7,sqrt,3,15,"{'criterion': 'poisson', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 15}",-0.019505721076593065,-0.019990406779506385,-0.014867823121642667,-0.017046646675574175,-0.012778585147192451,-0.016837836560101748,0.0027370927432898654,403
600,0.24320616722106933,0.1907028808392889,0.0026395320892333984,0.0003653993218264217,absolute_error,18,,2,7,"{'criterion': 'absolute_error', 'max_depth': 18, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 7}",-0.024038752471973207,-0.021987439911558174,-0.009615541969107088,-0.016859469189541478,-0.011705920430729561,-0.0168414247945819,0.005601251834344159,404
348,0.005400657653808594,0.0004919368603181816,0.0028169631958007814,0.0004075517846325843,squared_error,20,log2,5,7,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 7}",-0.024114403095191566,-0.01339315995536472,-0.015091667635423108,-0.01876691597413869,-0.012942920060827326,-0.016861813344189083,0.004165385236816167,405
986,0.03920226097106934,0.06606087461244664,0.02531909942626953,0.0451415639574014,friedman_mse,18,sqrt,3,13,"{'criterion': 'friedman_mse', 'max_depth': 18, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 13}",-0.021255755454961067,-0.0241807146796443,-0.014544611097648921,-0.014605443691596484,-0.009801497668766219,-0.0168776045185234,0.005161017049422385,406
1246,0.0065939903259277345,0.0010876314554215706,0.003445720672607422,0.000554337985343952,poisson,13,log2,3,13,"{'criterion': 'poisson', 'max_depth': 13, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 13}",-0.020543692634018194,-0.01751561832474817,-0.015747671651661736,-0.019343339408607538,-0.011252393709924745,-0.016880543145792078,0.0032510556434125226,407
481,0.35412182807922366,0.26123456616725893,0.003000020980834961,1.530342725360986e-06,absolute_error,13,,2,10,"{'criterion': 'absolute_error', 'max_depth': 13, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",-0.0212869096563384,-0.022272708205049,-0.008121779685135647,-0.01791598088743576,-0.014839326417967546,-0.01688734097038527,0.0051077571047562645,408
141,0.030598258972167967,0.046262357860647765,0.0026009082794189453,0.0004883278604701827,squared_error,13,sqrt,2,10,"{'criterion': 'squared_error', 'max_depth': 13, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10}",-0.02061120821614518,-0.02093629610721214,-0.01095889037943608,-0.01664268194147264,-0.015335430304903195,-0.016896901389833845,0.0036844424033867407,409
1042,0.005573081970214844,0.0005748352812044297,0.0028256893157958983,0.0005236123930598559,friedman_mse,20,sqrt,2,13,"{'criterion': 'friedman_mse', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 13}",-0.021479991189155723,-0.016891920559603625,-0.013929423611718183,-0.018906160027560574,-0.01328376354962003,-0.016898251787531626,0.0030627614170458334,410
351,0.033004379272460936,0.05724570715395012,0.0028287410736083985,0.0005332243455847473,squared_error,20,log2,5,15,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15}",-0.02039786302527122,-0.023727248377493335,-0.014627553032557177,-0.011924988372621159,-0.013815257384998735,-0.016898582038588326,0.004433435440190185,411
1280,0.007089567184448242,0.0003269658659580287,0.0024200439453125,0.0003794533546619375,poisson,15,sqrt,2,7,"{'criterion': 'poisson', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 7}",-0.017303500387240014,-0.020793947763299073,-0.017348598722169366,-0.015810939163173443,-0.013279963356971038,-0.01690738987857059,0.0024420208152672244,412
881,0.03148460388183594,0.04968933566384482,0.002999734878540039,0.0006340707287385271,friedman_mse,13,log2,2,10,"{'criterion': 'friedman_mse', 'max_depth': 13, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10}",-0.01956532835501223,-0.013748869319218936,-0.013862619702496077,-0.020834121413259975,-0.016578982895256937,-0.01691798433704883,0.0028926812811981137,413
681,0.09731502532958984,0.06980722197427006,0.002986240386962891,0.0006128329337265541,absolute_error,20,sqrt,2,10,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10}",-0.0287160168396837,-0.01275465097003063,-0.016477546368916608,-0.012150445923217306,-0.014504013894768554,-0.016920534799323362,0.006087323624733638,414
921,0.033871936798095706,0.05507023405728491,0.02638692855834961,0.04800706026840013,friedman_mse,15,sqrt,2,10,"{'criterion': 'friedman_mse', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10}",-0.023718807814024193,-0.018083765561453708,-0.013896216542472355,-0.016691176966933594,-0.012245178869353935,-0.016927029150847556,0.003965538296657048,415
1306,0.005904054641723633,0.0009170357576347922,0.0035583019256591798,0.001155705908786056,poisson,15,log2,3,13,"{'criterion': 'poisson', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 13}",-0.024236587080019658,-0.014346996103631916,-0.013294205421392893,-0.016367481625677586,-0.016484295887293016,-0.01694591322360301,0.003841638687552456,416
1367,0.0066317558288574215,0.001155817927160069,0.002712583541870117,0.0008758873468145042,poisson,18,log2,3,15,"{'criterion': 'poisson', 'max_depth': 18, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 15}",-0.02200109534899261,-0.015949243840030325,-0.01740204492179952,-0.01891852994563635,-0.010500570090479467,-0.016954296829387656,0.0037997259300804297,417
159,0.038313674926757815,0.06634710539673938,0.0031099796295166017,0.000478261451262404,squared_error,13,sqrt,10,15,"{'criterion': 'squared_error', 'max_depth': 13, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15}",-0.021887537520534465,-0.015241294096264915,-0.015947640080041396,-0.01743613157600316,-0.014271453088093139,-0.016956811272187414,0.00267261607952258,418
1303,0.005749559402465821,0.000632387267511439,0.002706575393676758,0.0003965681065829895,poisson,15,log2,2,15,"{'criterion': 'poisson', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 15}",-0.019058612046997908,-0.01746137180192606,-0.015155113213028917,-0.018013836693410293,-0.015153594643227504,-0.016968505679718134,0.0015675760190670884,419
983,0.00579991340637207,0.0007479235834722586,0.002400636672973633,0.0004880328729467947,friedman_mse,18,sqrt,2,15,"{'criterion': 'friedman_mse', 'max_depth': 18, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 15}",-0.022697708793926293,-0.01651935105723101,-0.01536136925168202,-0.017959013664321198,-0.012360188576532455,-0.016979526268738596,0.003400749359221846,420
806,0.0325991153717041,0.05320381648277017,0.027600526809692383,0.04575037299506016,friedman_mse,10,sqrt,3,13,"{'criterion': 'friedman_mse', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 13}",-0.02162472826756231,-0.02031323084553632,-0.0136257219333659,-0.014007580248633888,-0.015359098604440735,-0.01698607197990783,0.0033285890724199362,421
1092,0.014095687866210937,0.0005240478897300198,0.002726459503173828,0.00022435041846710497,poisson,7,,7,7,"{'criterion': 'poisson', 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 7, 'min_samples_split': 7}",-0.015399579279377152,-0.016934726011265708,-0.01311002829467346,-0.024583350774820094,-0.014956373823060917,-0.016996811636639467,0.003984496282883845,422
423,0.5087281703948975,0.19588524420913686,0.002923727035522461,0.0008697406110438673,absolute_error,10,,2,15,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 15}",-0.021506202385498142,-0.02418832464702522,-0.009294422950700642,-0.016991896874885996,-0.013125972518435317,-0.017021363875309063,0.005410354172242374,423
285,0.005375528335571289,0.0004603645476632004,0.002420997619628906,0.00037609781130831305,squared_error,18,log2,3,10,"{'criterion': 'squared_error', 'max_depth': 18, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10}",-0.018091095817223027,-0.016260741076909842,-0.016813957996876436,-0.017076261731370185,-0.01701810395075138,-0.017052032114626175,0.0005940054485605773,424
1041,0.0066433906555175785,0.0008520428723899682,0.0029090404510498046,0.00017922922863751147,friedman_mse,20,sqrt,2,10,"{'criterion': 'friedman_mse', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10}",-0.017378752944659782,-0.01554128209861522,-0.01337888779933171,-0.01893513954335128,-0.02010798436904973,-0.017068409351001547,0.0023985286311701435,425
1052,0.03320026397705078,0.055053615423988816,0.00270843505859375,0.00039515622176634934,friedman_mse,20,sqrt,7,7,"{'criterion': 'friedman_mse', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 7}",-0.021546791182604264,-0.018777704631189707,-0.014684957411055513,-0.018072952595395327,-0.012285798397809678,-0.017073640843610897,0.0032416284534600433,426
1095,0.01584787368774414,0.0011027047222700952,0.0030330657958984376,0.0006362715817781472,poisson,7,,7,15,"{'criterion': 'poisson', 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 7, 'min_samples_split': 15}",-0.015433483175776136,-0.016934726011265704,-0.013496725536587978,-0.024668449306842727,-0.014956373823060918,-0.017097951570706694,0.003941185552390151,427
1225,0.008067607879638672,0.0004010411131109254,0.003020620346069336,0.0005364013571856609,poisson,13,sqrt,3,10,"{'criterion': 'poisson', 'max_depth': 13, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10}",-0.02152329567270726,-0.017136834704895926,-0.014048766238793448,-0.019005581413725783,-0.01381754243692733,-0.01710640409340995,0.0029421927871861263,428
1094,0.013883638381958007,0.0011270843816174137,0.002591848373413086,0.0005949521509940185,poisson,7,,7,13,"{'criterion': 'poisson', 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 7, 'min_samples_split': 13}",-0.015399579279377152,-0.016934726011265708,-0.013746295538739337,-0.0245833507748201,-0.014956373823060917,-0.017124065085452646,0.0038667520245220075,429
1093,0.01409444808959961,0.0008351363696773022,0.0031383514404296877,0.0007343214579580314,poisson,7,,7,10,"{'criterion': 'poisson', 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 7, 'min_samples_split': 10}",-0.015399579279377155,-0.016907682156952205,-0.013746295538739338,-0.024614807390125594,-0.014956373823060917,-0.01712494763765104,0.003879177793486156,430
205,0.028598833084106445,0.04420266992724385,0.0026003360748291016,0.0008006819572480642,squared_error,15,sqrt,3,10,"{'criterion': 'squared_error', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10}",-0.020874947634756613,-0.01771554581487855,-0.009154010812561822,-0.02204928582355582,-0.015833715397827935,-0.017125501096716147,0.004557708323039848,431
422,0.13834147453308104,0.006987483092824144,0.0028250694274902345,0.00038797325513816706,absolute_error,10,,2,13,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 13}",-0.022040092289606038,-0.024073615994089147,-0.008465991630134994,-0.017189380354408878,-0.01397791431682231,-0.017149398917012275,0.005609369643544404,432
340,0.005614280700683594,0.0007330860414769559,0.002911806106567383,0.0006583252903505685,squared_error,20,log2,2,7,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 7}",-0.02313859408058355,-0.01418564763610765,-0.009519790662706107,-0.01686169549380244,-0.022157588530968823,-0.017172663280833715,0.005060182462965836,433
86,0.007200193405151367,0.003919618226569956,0.002199745178222656,0.00040026103025293634,squared_error,10,sqrt,3,13,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 13}",-0.02210504086115107,-0.014224137093680214,-0.017100701052077828,-0.018386653875888403,-0.014056436929195717,-0.017174593962398645,0.0029736158136310256,434
1344,0.007071065902709961,0.00041484431012718537,0.002928638458251953,0.00014986913749401342,poisson,18,sqrt,3,7,"{'criterion': 'poisson', 'max_depth': 18, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 7}",-0.024147615094045675,-0.018789554309818778,-0.013681822054985785,-0.01766357038519097,-0.011619845395598495,-0.017180481447927942,0.004347981888033428,435
1164,0.03297996520996094,0.05107321551394922,0.034726285934448244,0.06293828097725057,poisson,10,sqrt,3,7,"{'criterion': 'poisson', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 7}",-0.01425031397769306,-0.02428791977907622,-0.01886921442445004,-0.01426953975872849,-0.01425202688557917,-0.017185802965105395,0.0039749884565776295,436
601,1.1538926601409911,0.5664317919590116,0.002913665771484375,0.0015711204578891687,absolute_error,18,,2,10,"{'criterion': 'absolute_error', 'max_depth': 18, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",-0.024133602038133955,-0.023258332797277775,-0.009157573272616713,-0.017839328612586823,-0.011585163172129516,-0.017194799978548957,0.006023186194174696,437
543,0.6047436237335205,0.2912898376378711,0.0026024341583251952,0.0004912386864406829,absolute_error,15,,2,15,"{'criterion': 'absolute_error', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 15}",-0.021167635934149276,-0.02261302290170791,-0.010555251543471889,-0.018042226120950123,-0.013639022165933233,-0.017203431733242486,0.004529580178790523,438
566,0.032542848587036134,0.003686259327777658,0.002503776550292969,0.0004481332660779818,absolute_error,15,sqrt,3,13,"{'criterion': 'absolute_error', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 13}",-0.018267900764980763,-0.02183457079084883,-0.016420309889129882,-0.015317305705736965,-0.0142558634927609,-0.017219190128691466,0.002662262624232889,439
420,0.1439002513885498,0.005142667132346773,0.0028048992156982423,0.0007449948108529641,absolute_error,10,,2,7,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 7}",-0.023670075932171082,-0.022126553273739396,-0.007873887341411222,-0.017291058187694372,-0.015137080302290572,-0.017219731007461332,0.005610190188526736,440
1411,0.007683801651000977,0.0009116654279085062,0.0027029037475585936,0.0003790974585141278,poisson,20,sqrt,5,15,"{'criterion': 'poisson', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15}",-0.01844634156727816,-0.01967663403970587,-0.01693402922162685,-0.012570229103635769,-0.018491766019011067,-0.017223799990251542,0.00248428781452217,441
98,0.04483985900878906,0.055039540575581754,0.003600406646728516,0.0017431217727419896,squared_error,10,sqrt,10,13,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 13}",-0.01974944058671908,-0.014342338421186452,-0.017478665119217224,-0.015854047118002392,-0.01876585187749804,-0.01723806862452464,0.0019493468862602074,442
803,0.031614160537719725,0.05070145061664232,0.002586555480957031,0.0008103622745967159,friedman_mse,10,sqrt,2,15,"{'criterion': 'friedman_mse', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 15}",-0.020055096467128893,-0.018330743374731513,-0.012580758837333728,-0.017288423919441666,-0.017945818890049803,-0.01724016829773712,0.002502939970536673,443
888,0.0065632820129394535,0.0016166894388984067,0.031840276718139646,0.05816736501253373,friedman_mse,13,log2,5,7,"{'criterion': 'friedman_mse', 'max_depth': 13, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 7}",-0.020149465790959914,-0.018366334216288346,-0.015103198181856615,-0.01949028158689585,-0.013125620995716309,-0.017246980154343405,0.002694111362360822,444
91,0.006199979782104492,0.0014706003105254477,0.03519949913024902,0.06540243589526216,squared_error,10,sqrt,5,15,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15}",-0.018775683760376874,-0.015740920505506694,-0.01993447381952374,-0.01653957496297057,-0.015491816992145937,-0.017296494008104766,0.001754795389980443,445
219,0.05000104904174805,0.054708316206904646,0.0027994155883789063,0.0007491967129936505,squared_error,15,sqrt,10,15,"{'criterion': 'squared_error', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15}",-0.014618605309139417,-0.020947189378693047,-0.017178075775084355,-0.021917453227225322,-0.011824034269810076,-0.017297071591990443,0.0037898223038767566,446
